gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
QSOX1,1.2741580965646637,6.711352234253961,22.35557586506929,2.820579038799599e-08,2.886392549704923e-06,9.811358417750107
BMPER,2.0130784751430735,5.032867329628671,22.32466571043602,2.8503442927906636e-08,2.899893882531618e-06,9.87184878220695
PCDHA10,1.906811919345754,4.226566346878042,22.304791007029664,2.8696699900461905e-08,2.9026794887756233e-06,9.93328398729616
MAMLD1,2.874777182139539,2.1045593617764404,22.191126744542245,2.983075719366287e-08,2.9553567947897776e-06,9.775601003424558
LBH,1.488931937151352,8.050279880294102,22.16377077823582,3.011118774658295e-08,2.9553567947897776e-06,9.74093297679796
TEK,2.648926502905195,6.02269060500555,22.16133876750101,3.013626231091126e-08,2.9553567947897776e-06,9.753230692418821
ADCY5,1.2606988475746137,5.324682085204257,22.106859838658007,3.0704173285926176e-08,2.9661780317956775e-06,9.769821284932755
KCNH1,3.5797110414145927,1.5072982985280459,22.063554256763776,3.116422899371514e-08,2.9770354195804436e-06,9.631329181521146
ZBED6CL,7.136495567740546,-0.27030419791127636,22.034862647248087,3.1473315767894286e-08,2.9770354195804436e-06,9.134689876940644
ATP6AP2,1.1981044780118015,7.199010310624774,22.0120711840398,3.172130769347175e-08,2.9833545113630328e-06,9.682250342350347
PLSCR5,4.372080302240467,3.1538058454352695,21.95673810898939,3.2332607538600113e-08,3.009512230414699e-06,9.823920826486598
VWC2,3.562420731838134,2.308566192920443,21.910366262243308,3.285515474197516e-08,3.0289002792687616e-06,9.7202770732677
LAMC3,2.6473703111093223,4.963279884406896,21.907559965684502,3.288708229390621e-08,3.0289002792687616e-06,9.726299869915325
VASP,1.1425135507373767,6.456093739244674,21.87003374881067,3.331740316977292e-08,3.0524672150149546e-06,9.635174578687053
EDIL3,1.6733822067841357,6.691851441281541,21.74278389566954,3.482459986010611e-08,3.1091615966938613e-06,9.584803225008304
PDE1B,2.5804453361098494,3.355162172664228,21.70676639805088,3.5265065024268105e-08,3.120985702737521e-06,9.747790589422827
CCDC3,1.9385540731894304,7.979264923686298,21.702817186304518,3.531374187908047e-08,3.120985702737521e-06,9.568980958807765
SLC30A3,1.5482742065721835,5.750559388559971,21.656828501741174,3.588620137272918e-08,3.1372760343771724e-06,9.576865880615136
ALDH2,1.3039277756317826,6.59408237634195,21.541753717158926,3.736507155749092e-08,3.1731761099373872e-06,9.509941953451442
TGFB1,1.092129045771368,6.374706533223214,21.52876384609017,3.7536285202413803e-08,3.1731761099373872e-06,9.50821092924029
TCEAL5,6.380600732737056,-0.47346434775074614,21.41412860401869,3.908621413646258e-08,3.243275599928054e-06,8.90890946014029
PGA4,3.582561085648555,0.04769630307821404,21.412088991086716,3.911443695972324e-08,3.243275599928054e-06,9.085967931023772
GALNT8,1.7042727719362745,3.7263183830793936,21.38842605682609,3.944355510982008e-08,3.243275599928054e-06,9.634937112951215
REN,3.5104098504260004,1.595969773350932,21.354237487677082,3.9924601939532966e-08,3.2646757445789127e-06,9.436042923478295
BIN1,1.4311022318834548,6.711079925917315,21.265317853508733,4.1207030111452664e-08,3.3383417588903247e-06,9.403268830495012
ING3,1.1238853894525471,4.972031828518888,21.143319022170804,4.3042841368069084e-08,3.4236667322720043e-06,9.439798170045922
NPR1,1.639538901842565,6.624121560090149,21.08110936767374,4.40143547795582e-08,3.4401508028836203e-06,9.332984703351748
AFAP1L2,1.904432742245147,6.168781714815231,21.07971280562242,4.4036446645290076e-08,3.4401508028836203e-06,9.340863120018486
FAM196A,3.1919951106709155,0.5279085918439466,20.987281885401902,4.552678357343251e-08,3.540769714451091e-06,9.107016528273062
SEPT6,1.069346925416351,6.1272507009229145,20.82132410190277,4.8347676984879354e-08,3.678417389384364e-06,9.241342521648441
SUSD5,1.4482711331428653,4.097870398488501,20.793113527717388,4.884653569851224e-08,3.700283671810674e-06,9.393803801941665
MLLT3,1.500049312229673,5.488426341612373,20.770093168781262,4.92579179257193e-08,3.7153633869920776e-06,9.25220374215968
SNAP91,1.7313571876577667,3.420719914044527,20.64297619985266,5.1601126123745294e-08,3.834630908444579e-06,9.370866139354462
DGKI,2.200032248512753,7.573587375486278,20.620738485426426,5.202383458310649e-08,3.841202874977976e-06,9.148715655193994
PROK1,5.732968784946031,0.3339191951197798,20.594341243034734,5.2530688366590925e-08,3.854462735307779e-06,8.943428243760655
LMO2,1.9772184401305255,3.2351557562894984,20.58848144321927,5.264395643971422e-08,3.854462735307779e-06,9.350307509673016
ZNF680,2.111014994676963,2.803694378614741,20.427960519574466,5.585653733917626e-08,4.0223602753014216e-06,9.275742903991254
COLEC11,3.6039268810052696,2.5118437728097662,20.319840707355933,5.8144955779709674e-08,4.102736214472337e-06,9.215802841886791
LRRC8A,0.993044162992601,6.680702060430271,20.16964637389749,6.150147791104497e-08,4.2538117073730274e-06,8.970616767690588
ZYX,1.2960101785606772,7.711853714026272,20.060644306935046,6.407439603715415e-08,4.34250707125775e-06,8.923675060877521
IRX5,1.6787225700874373,4.141590735642831,20.051964852506806,6.42844313113563e-08,4.34250707125775e-06,9.104162460778788
COL13A1,1.9579169024907719,4.982691561500262,20.046503430102906,6.441699097526475e-08,4.34250707125775e-06,9.008594377055626
TRIB1,1.2247151313462883,5.619963984092841,20.046420961466495,6.441899501560376e-08,4.34250707125775e-06,8.954527376296358
SCGB2B3P,5.175603113186281,-3.4857369429794822,19.87590935404395,6.871703834221486e-08,4.550004776828757e-06,7.227499277287418
VAMP5,3.223653422169641,1.148818676762727,19.868766860953208,6.890400970681871e-08,4.550004776828757e-06,8.890913216306055
SIPA1L2,1.2369838420977741,8.279637004860572,19.826163182677032,7.003124907911415e-08,4.588199033291723e-06,8.831307290573811
MECOM,1.8050826945625795,5.491654953858084,19.704598581832226,7.336373207226783e-08,4.7198233365169654e-06,8.822991335062351
EFNB2,1.1947721503611843,7.947494501382589,19.590121399691938,7.666622728463582e-08,4.843257441349611e-06,8.730396253250598
CECR6,1.9870844432064847,2.88010223486597,19.552969769929753,7.777378092124642e-08,4.874057843411056e-06,8.958206938796618
MMP28,2.8573128865554276,1.5521838584979712,19.545807057478914,7.798938203069293e-08,4.874057843411056e-06,8.840918862591003
PCDH17,1.501779110254171,5.720487706368592,19.524888250035346,7.862291678184554e-08,4.896165198453791e-06,8.733173485392124
IL18R1,2.918681067336113,2.6416619619153003,19.51203682289029,7.901500464707686e-08,4.903133213897865e-06,8.932485694660214
SRC,1.071855506927637,6.904998976114333,19.48151604172416,7.995503925618358e-08,4.916372414343473e-06,8.68414474134367
REPS2,1.99094876671974,3.777983705412353,19.41389267028801,8.208309429007937e-08,4.98740301035451e-06,8.883477930004728
HCN1,1.302108756687192,4.603650390037685,19.36904467749703,8.352963898190629e-08,5.040293629463373e-06,8.774061934225593
CGNL1,1.1467676491395578,8.337667463841026,19.310513671489833,8.546095510524357e-08,5.139110836380266e-06,8.615767283984614
ZNF354C,1.966813783837785,2.5351352534316796,19.29789545394551,8.588387907328262e-08,5.139754375263718e-06,8.84628134094274
ITGAV,1.808870279826504,9.072062706287722,19.29268840387938,8.60590909167535e-08,5.139754375263718e-06,8.617934955787536
LRFN5,2.493302391162397,3.0696752730025483,19.27947886814111,8.650538921045214e-08,5.142407607158449e-06,8.856696927184185
NEK2P4,4.042144553647246,-0.6911584232938924,19.252131525943064,8.743766763290724e-08,5.169161303744067e-06,8.257725248036987
KCTD12,1.1248939897789656,8.129563357255213,19.127679558627054,9.182587978751095e-08,5.372846151577844e-06,8.535744821760298
CHRM2,1.6641917874328582,6.19612463480049,19.11818554797443,9.217070637100114e-08,5.372846151577844e-06,8.540630423359563
SMTN,1.0197478032203353,5.100599635400644,19.10491261880422,9.26552351085421e-08,5.372846151577844e-06,8.606258045871673
ZNF677,1.414208225955766,4.374198663858582,19.00530128014554,9.638459565138837e-08,5.511875945436749e-06,8.651009416783923
PGM5,1.509407555650725,4.868208400306413,18.989324192532735,9.699837488861063e-08,5.511933014450576e-06,8.58257192291684
KIAA0319,2.671020400490198,2.4742561465563164,18.902359006460387,1.0041751338904996e-07,5.640996650018416e-06,8.692648915325757
PLK2,1.2098210480953364,7.622962175359527,18.83305596000394,1.032396867639067e-07,5.749581790709169e-06,8.40505902896745
ZNF266,1.217200997034153,5.111685000463815,18.82681028555393,1.0349838642627512e-07,5.749581790709169e-06,8.485856547668337
ANTXR2,1.3560102213337304,6.705343873713657,18.78829712939774,1.051098673834468e-07,5.8022636256874934e-06,8.388373717408447
ADAMTS1,1.112935148071994,6.987228511131212,18.77810984736305,1.055408452039695e-07,5.807733491271266e-06,8.381641124766622
ANO1,3.325575088873221,3.2605055454373026,18.736932810712208,1.0730327861428197e-07,5.865636227100025e-06,8.638202427655584
CPED1,2.278129647858563,5.4203992749692205,18.730502288048307,1.0758149822575422e-07,5.865636227100025e-06,8.414832801739298
PCDHGA10,1.0119937507126426,5.442373912744127,18.6813021837611,1.097372850290046e-07,5.92682947753874e-06,8.391486809372873
GLIPR1,2.002042560025929,4.645075797321191,18.659500962392503,1.1070808273268111e-07,5.9425789562551746e-06,8.468260149235146
MRVI1,1.2711140219009662,4.111979779083672,18.64659238870106,1.1128745738391992e-07,5.955410448811054e-06,8.53226540623793
USP9X,1.1560900051126044,8.446305801499394,18.6289849776454,1.1208324922362005e-07,5.977923957722049e-06,8.32204625571582
PLVAP,2.2660974369906857,3.1046874530177586,18.582988524207124,1.1419256952167106e-07,6.018842692950969e-06,8.579249249497865
SLC40A1,1.3486841783563914,5.187047826972105,18.562089704061265,1.1516571328892519e-07,6.033786876775155e-06,8.362838447387976
KIAA1462,1.273265624483007,6.518076309636055,18.50467640382308,1.1788761513459128e-07,6.1579563499707846e-06,8.265734672750677
KALRN,1.4308048759391525,5.554818177725664,18.47180652475783,1.1947854869564617e-07,6.181801308362511e-06,8.2905362127973
HM13,1.0008143165297012,6.83990696052067,18.468034125339297,1.196626798018125e-07,6.181801308362511e-06,8.245954237743867
MYO1E,1.7619358567232188,5.153747507174002,18.452434411716183,1.2042750735377666e-07,6.198120444658052e-06,8.317950367394987
MAML3,0.8463562285326844,6.120062601058782,18.40846229387017,1.2261321658195568e-07,6.273709581776732e-06,8.23271565679273
DECR1,1.0737110399549739,4.989834720960804,18.376367437144594,1.242367879736891e-07,6.286496064490083e-06,8.302278540342693
RTN2,1.3935145819967945,4.568746093005106,18.362983983228656,1.249209616381689e-07,6.286496064490083e-06,8.349151471078107
STK38L,1.1964286763507674,6.763965937865672,18.35684187241857,1.2523637285529697e-07,6.286496064490083e-06,8.196996721787709
PCDH7,1.0289844948016071,8.690487305590644,18.354092358957978,1.253778573922532e-07,6.286496064490083e-06,8.203133656724843
STMN2,2.234030824217016,2.2059317121668234,18.243159200031023,1.3123941894174424e-07,6.524314181993132e-06,8.420933480804845
ADAMTS2,1.5814203375032125,5.559169658699585,18.119843801042208,1.3812077451592795e-07,6.760963245078063e-06,8.132780995053029
ZNF644,0.8869999848527685,6.7036084895269035,18.116414055063096,1.38317894836159e-07,6.760963245078063e-06,8.089199628225526
RGL1,1.0521808772817414,7.221229199642337,18.063090319630817,1.4142376750704635e-07,6.844286531476246e-06,8.061403642121807
DNAH2,1.3801698710193744,4.255206127372656,18.06032364929283,1.4158704636804396e-07,6.844286531476246e-06,8.25893873476769
IRX3,1.0111521711353735,5.630349030944936,18.01206365534188,1.444696372160993e-07,6.936216001649512e-06,8.078777132396656
SPRY2,1.188913296595735,6.677804303203285,18.008618816056767,1.4467791534385234e-07,6.936216001649512e-06,8.040408805566228
NTRK1,2.502400144179989,3.552045017862999,17.993497876450125,1.4559615375656835e-07,6.961166925098878e-06,8.309813603950655
NAV1,1.3407966855755307,7.450266545485513,17.944919141202167,1.4859091345319888e-07,7.046591855061049e-06,8.007433347389956
ZNF44,1.3153834309355439,3.6664961902825097,17.819241209941417,1.5666613587486766e-07,7.36962556901696e-06,8.22368387072993
TMOD2,1.1429920587522089,5.111357182500322,17.783915505162486,1.5902417158111753e-07,7.460493239940953e-06,8.0217903295706
RADIL,1.4496351239495286,4.145830768498802,17.749745674955513,1.6134317998131361e-07,7.508894432162253e-06,8.13553822941937
GBGT1,1.7447594726928801,3.663272218152295,17.64833960185227,1.6845287735035952e-07,7.772069668754755e-06,8.148517300470335
EHHADH,3.4706471312232514,1.056246521546363,17.644134451900843,1.6875524068614968e-07,7.772069668754755e-06,8.08872459626907
TOR4A,2.135126951841097,2.981324421709514,17.643865699010483,1.687745856407113e-07,7.772069668754755e-06,8.18902187307025
SYNPO2,1.3138391639142109,5.029871126765302,17.633649892670068,1.6951178061388468e-07,7.785529262368421e-06,7.961962734294314
FN1,1.2043243980184908,12.100149174505994,17.59937526715344,1.7201175737895522e-07,7.83862953743317e-06,7.910657061721286
RALGDS,1.0105534763656836,6.66232090310487,17.586978157314267,1.7292621041459784e-07,7.852656239754907e-06,7.8458178513648225
FAM114A1,0.9187526847325831,5.970524744325697,17.583050651493096,1.7321705860594287e-07,7.852656239754907e-06,7.86196484765261
FERMT2,1.0604469336021953,7.9269409676529285,17.504392565192465,1.7915971180432386e-07,7.964765606284393e-06,7.805425928419105
EDN3,2.74790026167043,2.511654355717801,17.48967590232404,1.8029689722884801e-07,7.967210617695988e-06,8.124574847504707
FAR2P2,2.388988884265351,4.119338209974699,17.469390722902595,1.8187773235227244e-07,8.000773253659928e-06,8.012189662043525
FAM105A,1.3440288176092277,3.815952377056172,17.468202154880178,1.819708414741786e-07,8.000773253659928e-06,8.051222026394694
METTL7A,1.071759006926686,5.8211740678246775,17.430962490191355,1.8491548355265783e-07,8.10278514254877e-06,7.798053177371315
DUSP6,1.6866609492782523,7.11179175949279,17.40716526563002,1.868253095566792e-07,8.132477840627685e-06,7.7576491370589675
SMAD3,0.8900710901714746,6.727871928009014,17.32669525437883,1.934499742764043e-07,8.28324334751041e-06,7.722538042364574
CHSY1,1.0292644259700925,6.9374730277535335,17.324881722188962,1.9360229322428468e-07,8.28324334751041e-06,7.719847514211029
PDE4D,1.3289731296897278,5.321377011255388,17.274127148325697,1.9792050345462187e-07,8.404779077736495e-06,7.762261428448021
LIMCH1,1.731718144133409,6.41081943219851,17.234610544866594,2.0135780147199912e-07,8.490506428815694e-06,7.6833659424837855
FBXO32,2.20459581702164,5.921937265560483,17.22468492073864,2.022317060408059e-07,8.50685726925015e-06,7.695203480036289
ZNF559,1.2282764804344248,4.376844322308534,17.212931372380282,2.032720834366475e-07,8.530115558891833e-06,7.85569322077321
TGFBR2,1.2428106937896963,4.591875365082593,17.189755276309175,2.0534126144329234e-07,8.596331899512375e-06,7.8126586179509285
PVR,1.4474440563564297,5.290782205636895,17.13041013197852,2.1074871270933455e-07,8.739079913982572e-06,7.697008034648331
PFKFB3,0.7671179853814571,6.815911774875808,17.116028112224402,2.120832225668831e-07,8.77362721441581e-06,7.6211099715095045
MEF2C,1.5180577486174922,5.7861518413541315,17.0342566139105,2.1985422907772908e-07,9.052303893249838e-06,7.611179653272492
ZBTB8A,0.9786645347208349,5.513751472293169,17.013733947125996,2.2185459866532865e-07,9.105541671220658e-06,7.620523467385317
LIFR,1.4499132533161827,7.7549505718677745,17.01033460069742,2.2218791322996863e-07,9.105541671220658e-06,7.568822837994427
GPSM3,1.2318860277135575,3.957217576810203,16.949993712236118,2.281994211530108e-07,9.26510828481795e-06,7.794468518385075
SRSF8,0.9223892888407752,6.024967900424363,16.893914126484734,2.3395115694182315e-07,9.437328760525694e-06,7.531297200522598
TMEM87B,0.7998252242701342,5.846179190323748,16.866175289291377,2.368564191077438e-07,9.48455486948835e-06,7.526381520768297
EBF4,1.2683699766695833,4.728070642943779,16.832973707233595,2.40387421675847e-07,9.582094514591451e-06,7.6231644983417635
TIE1,2.143983745590731,2.5470232266945843,16.780948349420335,2.4604028569918946e-07,9.757986952194253e-06,7.817227870095907
NTS,2.5896179281345826,4.053486647284826,16.724531115471866,2.5234029327772453e-07,9.878529736167564e-06,7.67392038217011
PTGS2,2.9400241682999817,2.386559433984125,16.66931809156205,2.5868235682799065e-07,1.0036990159940151e-05,7.767046428506154
CFC1,2.3053872624581264,3.589756017840959,16.656491767831206,2.6018124134624356e-07,1.005057735611019e-05,7.702473869341151
PNPLA4,1.580483208570072,2.990438752254297,16.602414440736535,2.666092497742554e-07,1.0196054534442387e-05,7.725275391952714
SIDT2,0.8829382795864422,5.632152842858362,16.582871245032543,2.6897615964791547e-07,1.023220395147581e-05,7.401009107085109
VCL,1.2132674569725506,9.404942354649075,16.551009186467127,2.728859714272116e-07,1.0328830205932072e-05,7.364997793520635
NFE2L2,0.8030587433933851,6.782232430343443,16.547770599702403,2.732869527028144e-07,1.0328830205932072e-05,7.343713574323607
FOXO1,1.545904288334719,5.4352629102949255,16.5176133056259,2.7705288116255423e-07,1.0448595619533484e-05,7.3849502705276375
FAM110B,1.4903001440228865,5.260837892368099,16.481379246067554,2.816552109687035e-07,1.0508922253179834e-05,7.384365389020955
MAB21L2,1.3970786700857571,7.004285760247922,16.424529152267347,2.890507769689607e-07,1.0664693839710333e-05,7.280352925664811
ZNF300,1.0674344263894024,4.96250152274686,16.40690831614648,2.913872836553179e-07,1.070316977509437e-05,7.38269913552068
SSH1,0.8542864367382066,6.842575409939641,16.40415342856311,2.917544992696734e-07,1.070316977509437e-05,7.2714495938992805
ZC3HAV1L,3.7620699101128885,0.9396611526199373,16.3687771094301,2.9651665806448743e-07,1.0855115061653693e-05,7.564146857103607
ATP1B1,1.0378952481370938,7.186869759201068,16.330807897841247,3.0172554895834937e-07,1.0999782044212823e-05,7.2322204484868795
CXorf38,1.1375470613986245,4.551260786926545,16.296937561549882,3.064592532193708e-07,1.1125996830053463e-05,7.387178234673374
FNIP2,0.936373675553571,6.226683686397563,16.281017874662222,3.087130455856699e-07,1.1184616117398836e-05,7.220267237175129
ZNF772,1.661659796668597,3.1553398898653735,16.25428395083357,3.125399762094096e-07,1.1276571224099916e-05,7.552211137116366
THSD7A,1.3319617402721189,5.113419508532022,16.24764309329344,3.134988756423634e-07,1.1287894701369788e-05,7.284321063581922
ITGA8,1.489360433413224,7.062377226298087,16.216872647508737,3.179854194016717e-07,1.1425927831847748e-05,7.175290642228553
FAR2P1,1.3688280682100213,5.167025666304296,16.21072409726049,3.188905664046994e-07,1.1434971355565235e-05,7.259453728901921
CMTM3,0.887355015197314,6.025478614929935,16.18494761687986,3.2271692585528663e-07,1.148998130581501e-05,7.179106209555719
SH2B3,1.0109927110652466,4.570298493046294,16.146628654851845,3.285011203058015e-07,1.148998130581501e-05,7.309147675694722
ALPK3,1.5429308217114812,7.340297162233755,16.14030139706771,3.2946740182156637e-07,1.148998130581501e-05,7.135413952637016
DENND4C,1.0116817798467395,6.356022683204003,16.136193464106157,3.30096468367466e-07,1.148998130581501e-05,7.1431855943719125
RP11-309L24.4,2.159782131160048,2.823435698650557,16.126495222805133,3.3158697979522144e-07,1.148998130581501e-05,7.510830347062955
EPOR,1.3023089715276113,4.771823481589419,16.11798454226552,3.3290122487497976e-07,1.1502225820380642e-05,7.264243439599255
CAPN5,1.0137185031307485,5.171623692819683,16.11146305435413,3.3391226451530754e-07,1.1502225820380642e-05,7.208744215795946
ZNF841,1.2174708977768685,3.9039946069936273,16.043427206634483,3.446688671331979e-07,1.1826197070517313e-05,7.364678552288243
DYRK2,0.8313891141007934,6.693290896796261,16.02232456649528,3.4808414610917803e-07,1.1883014641978093e-05,7.079201542862846
DUSP10,1.6277116650684764,4.113194881213947,16.02048126079649,3.483842750735383e-07,1.1883014641978093e-05,7.3205557929911205
KCNK3,1.3110526669273335,3.5065115508914277,16.010509008473765,3.500130309950172e-07,1.1885793677970839e-05,7.401234373300834
PITPNB,1.0104598903866115,6.999114873534731,16.000032023224602,3.517334712218845e-07,1.1885793677970839e-05,7.065009199867221
CAPN13,3.5820462323976834,-0.21910292861040326,15.996300464907636,3.523485347480741e-07,1.1885793677970839e-05,7.259439765499918
EDNRB,1.8032031795041172,3.8435549600435133,15.953731541414463,3.5945149020309453e-07,1.2073016558664016e-05,7.32898548044914
EGFLAM,1.9322502520101033,5.883048534493283,15.900924823309774,3.684878854669489e-07,1.2258877391228402e-05,7.040596827763071
FNBP1,0.8003407284040778,6.322881001797309,15.895874760441487,3.69365385690497e-07,1.2264753100944983e-05,7.020681956284319
LAPTM5,2.55672832455776,0.48779760214073997,15.78930295611146,3.8844364011373394e-07,1.2782157791394e-05,7.272844324038843
SLC6A8,1.116648421629189,6.020428073561306,15.762378231647903,3.9343764331763453e-07,1.2854804750845241e-05,6.962022710519307
ZNF844,1.2413772467524118,4.303495683140964,15.742760983644175,3.9712180531057896e-07,1.2916792697267327e-05,7.1483314250117935
NRG1,2.1831317214205646,2.634365970506261,15.715608556398692,4.022853789965244e-07,1.3012184560185175e-05,7.321914830948414
SSFA2,1.1467851535744291,6.748610068160978,15.70939082589512,4.0347841893630603e-07,1.302669530067605e-05,6.916460801053351
PKIA,0.8422895509194683,6.1176695541065875,15.697165880413246,4.0583574506679454e-07,1.3078673486047583e-05,6.924002808168998
TRHDE,2.1528139863003615,2.226045119304925,15.616771872368345,4.2173012073333065e-07,1.3466889384511958e-05,7.28196123688768
ST3GAL2,0.7967635951878496,6.637973782788718,15.604293433225942,4.2425949649092964e-07,1.3483931096199842e-05,6.862521029101902
FAM222A,1.3999812806821472,3.195548485936166,15.602740529594012,4.245754633982578e-07,1.3483931096199842e-05,7.23177242625629
NBPF1,1.1909945490883658,6.327421372887816,15.559598336403303,4.3346040373746336e-07,1.3695608909122641e-05,6.844841927570192
FAM46A,1.3571763689680139,3.733440803114023,15.557230514969515,4.3395407458665105e-07,1.3695608909122641e-05,7.145071610653643
ENTPD3,2.35547589015107,1.3098987710833643,15.521263051192332,4.415313979850791e-07,1.3871378695405565e-05,7.216057875957645
HS3ST3B1,1.0867400209534743,5.3004293836058105,15.515524229728749,4.427541366284956e-07,1.3884864940612983e-05,6.886090934069276
CTD-2554C21.2,1.7317117351457965,2.8726451104116357,15.487882147296435,4.4869736267363043e-07,1.399599848382506e-05,7.1992598351061545
DLC1,0.873861907408827,6.174447460420081,15.40837526213189,4.6629892510267644e-07,1.4329398821617197e-05,6.769351107909767
PRICKLE1,1.181238733996798,7.35706241483019,15.390370389960887,4.703920921165577e-07,1.4415746444741932e-05,6.7441511334165885
FAM210B,0.9644569549186564,6.763767347193579,15.337057522617561,4.827513447176207e-07,1.474287221852294e-05,6.719130808906947
P2RY1,1.6273594626664174,4.835577083076626,15.326333003368555,4.852815023786956e-07,1.4794322317290582e-05,6.845278014007576
TRIOBP,0.7156094108209716,7.173707968428706,15.309389232243781,4.893094186383633e-07,1.4804935828564395e-05,6.7011201663649445
ZNF486,1.3254175679270448,3.507126990317478,15.299220025901299,4.917449422666553e-07,1.4804935828564395e-05,7.043695463377622
INSRR,2.169684037804264,1.053510170770544,15.297270521179378,4.922134063065237e-07,1.4804935828564395e-05,7.099703664765747
RASGRP3,1.7118282875275526,3.1313559607839796,15.296502899741036,4.923980028701342e-07,1.4804935828564395e-05,7.083593581754341
GREM2,1.432496145649497,2.9432923925151346,15.270647024629358,4.986615667440138e-07,1.4878543658775347e-05,7.0858793874044
PCDH8,1.1907046362456173,4.153083369336615,15.227563903232523,5.092987697460351e-07,1.5131102159228979e-05,6.906456623683476
SLC35D1,0.8323761089499175,5.19053472538949,15.214502878567222,5.125738319385117e-07,1.5176868841103242e-05,6.7384336771534485
PEAR1,1.3900214305500853,4.796936498414631,15.192191128038962,5.182235338657514e-07,1.5292400706773666e-05,6.7793941269338855
ATP8A2,1.909869709290703,2.993425704830044,15.173170095281133,5.230953878537007e-07,1.5358466765187764e-05,7.032622916998056
PIP5K1C,0.9576779987942574,6.906199952098133,15.166038220057981,5.249353522255323e-07,1.5386672912218746e-05,6.6256355441288175
RERE,0.8530203893059838,8.74123654350025,15.114763056610354,5.383805443628265e-07,1.564916547818172e-05,6.608254992844433
CDKN2B,1.449081953945102,6.645049223832822,15.108498832583818,5.400495481786387e-07,1.564916547818172e-05,6.597068966932666
SPTBN1,1.1045554446754355,9.665577600572174,15.104773288528524,5.4104492338419e-07,1.564916547818172e-05,6.618533739502595
RAI2,2.8556925891771483,1.531675578979029,15.095175205412414,5.436188300711145e-07,1.565143486894565e-05,7.023931010889358
KDM3A,1.0008242994080705,6.72557398982287,15.088348278679018,5.454579911962322e-07,1.565143486894565e-05,6.585168979289646
EHD3,1.2747807104524629,5.533239419844723,15.057921447209619,5.537405815273595e-07,1.5798756842054323e-05,6.618271013003067
GBP4,1.6544434307513836,4.835977773759568,15.045331328646755,5.572091317264245e-07,1.5854638367610896e-05,6.69459217219149
DPYSL4,1.1465988383576589,5.586022699003463,15.001269712044198,5.695420668036861e-07,1.608055102061409e-05,6.582935242702694
MCOLN3,1.2239275932906644,4.122219578456983,14.981917419306573,5.750557323795196e-07,1.6172108109143982e-05,6.781199030151605
RGAG4,1.4232169697151464,5.3916039614525895,14.975375333634815,5.769332133775874e-07,1.6179093430920517e-05,6.586620709881306
TRIB2,1.1681996284222604,5.805892970598698,14.96643872830614,5.795090502173616e-07,1.6209026950680928e-05,6.548018815876965
TENM4,0.8969830346227141,7.559403063888961,14.857840932290053,6.118679613113894e-07,1.6808598830436426e-05,6.455308498485492
CCDC183,1.3768552762165074,7.267523905627931,14.826579775330512,6.215564570457769e-07,1.696949118168924e-05,6.437524417516023
SAMSN1,3.5708469371662708,-0.24616438996815357,14.826428559050518,6.216037400687356e-07,1.696949118168924e-05,6.762382208445487
CDKL5,1.0333299031951144,5.856344852743318,14.770084951619213,6.395067752239635e-07,1.7349967534331996e-05,6.436739309597458
RSU1,0.895400119917241,5.821809195740356,14.757913861680418,6.434499225914186e-07,1.7429922903138134e-05,6.431985651786231
AFAP1,0.9004647428079728,6.226820638273002,14.751110207103865,6.456660710347643e-07,1.7462922066518302e-05,6.409656546253775
SH3BP1,0.8227703217968623,5.409157903770673,14.732362593421442,6.518173132601247e-07,1.7517316575779905e-05,6.451003434252229
SERPINE2,1.0751243802092816,7.317125377547265,14.676416766817535,6.705694096918938e-07,1.7860417199693224e-05,6.353857228501884
BMP6,2.0001588260584446,1.2062740251478457,14.629283196301035,6.868400217182552e-07,1.823826030356259e-05,6.788026624119864
STAT6,1.3739455956239333,6.438025098789123,14.620275978213119,6.899996617946407e-07,1.8266723270415152e-05,6.330807955264971
EXOC3L2,2.2365699956221885,1.7850168128506034,14.609082315448797,6.939491132444637e-07,1.834352799496204e-05,6.787899060667999
FRMPD4,3.5495282051593717,1.595708564579668,14.583436017760674,7.030941984986769e-07,1.8554447539211577e-05,6.77374713536702
CALCRL,1.9484387171830329,3.6176460267577655,14.562424425464181,7.106878020580007e-07,1.8673161934253684e-05,6.638172717483577
CPAMD8,0.847900137049117,5.269642469290111,14.547243122295907,7.162317975668745e-07,1.8762485367698708e-05,6.362665989621828
ZNF582,1.8882644712419017,1.8579178179208302,14.512940763068496,7.289387388665396e-07,1.8930298847884878e-05,6.738969290298538
HLA-E,0.7875486179792812,5.371296050971281,14.50666153502613,7.312921893348293e-07,1.8930298847884878e-05,6.3286131620822825
SPRY4,1.8600816567474743,5.128854855923319,14.501247391795966,7.333282756647388e-07,1.8954965281916192e-05,6.353841713004982
ITGA5,1.0247617123284378,7.665785957478794,14.472448184651398,7.442665763827993e-07,1.915282473547442e-05,6.24003265512661
PREX1,0.8122218416732006,5.609258778423292,14.458599720867761,7.495917057243713e-07,1.923329216784571e-05,6.2792290984042065
DSTN,0.6927496907968207,8.081790216659591,14.444571636752222,7.550296754396612e-07,1.934445723355583e-05,6.2273039626642905
DUSP5,1.581370137725414,4.709161733579021,14.433605690293188,7.593115466683376e-07,1.942572040226497e-05,6.376726786574904
